timestamp,tt,rh,pp,ws,wd,sr,rr
2025-09-23T15:56:46.785479,29.19,69.6,962.5277,1.349,243.5,769.1,0.0
2025-09-23T15:56:48.794940,28.62,70.4,962.484,1.65,214.6,383.2,0.0
2025-09-23T15:56:50.800837,28.26,70.7,962.4064,1.388,214.1,381.8,0.0
2025-09-23T15:56:52.803335,28.21,72.1,962.3922,1.464,217.8,350.2,0.0
2025-09-23T15:56:54.809560,28.25,72.0,962.2651,1.21,214.3,418.7,0.0
2025-09-23T15:56:56.815004,28.23,71.5,962.0568,1.557,191.8,445.2,0.0
2025-09-23T15:56:58.816078,28.25,71.9,961.908,0.889,231.1,422.7,0.0
2025-09-23T15:57:00.824894,28.52,71.4,961.6646,1.256,234.5,470.6,0.0
2025-09-23T15:57:02.818504,28.23,71.3,961.5524,1.416,181.6,357.6,0.0
2025-09-23T15:57:04.822452,27.99,71.9,961.4275,1.364,216.9,197.6,0.0
2025-09-23T15:57:06.828936,27.81,71.4,961.3601,1.28,183.3,202.8,0.0
2025-09-23T15:57:08.833840,27.81,71.7,961.2035,1.102,173.8,178.3,0.0
2025-09-23T15:57:10.838399,27.62,74.4,961.0604,1.203,105.9,158.3,0.0
2025-09-23T15:57:12.842550,27.51,75.2,960.9549,1.181,139.7,206.2,0.0
2025-09-23T15:57:14.850354,27.81,73.8,960.9274,1.184,128.6,261.5,0.0
2025-09-23T15:57:16.855335,27.99,73.5,960.9646,1.03,105.1,281.1,0.0
2025-09-23T15:57:18.860427,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T15:57:20.863418,27.69,74.3,960.9354,0.971,104.8,161.6,0.0
2025-09-23T15:57:22.863747,27.47,74.7,960.7143,0.762,98.4,147.8,0.0
2025-09-23T15:57:24.871679,27.46,74.5,960.6239,1.105,119.4,163.8,0.0
2025-09-23T15:57:26.875035,27.5,75.3,960.806,1.139,119.9,160.7,0.0
2025-09-23T15:57:28.880450,27.38,75.0,960.8335,0.978,116.3,150.8,0.0
2025-09-23T15:57:30.888481,27.31,74.4,960.849,0.987,114.3,136.6,0.0
2025-09-23T15:57:32.891378,27.17,74.8,960.8855,1.3,124.2,95.6,0.0
2025-09-23T15:57:34.895497,27.01,74.3,960.8646,0.948,127.6,75.7,0.0
2025-09-23T15:57:36.902866,26.92,74.8,961.029,0.892,156.3,46.3,0.0
2025-09-23T15:57:38.906788,26.79,76.8,961.2921,1.248,182.0,21.0,0.0
2025-09-23T15:57:40.917439,26.62,78.1,961.3593,1.136,185.8,14.9,0.0
2025-09-23T15:57:42.919948,26.51,78.3,961.5505,1.59,210.7,11.0,0.0
2025-09-23T15:57:44.922496,26.29,78.5,961.8006,0.745,243.7,2.1,0.0
2025-09-23T15:57:46.927284,25.99,80.4,961.9315,0.769,264.3,0.2,0.0
2025-09-23T15:57:48.928354,25.72,80.9,962.0097,0.878,283.2,1.2,0.0
2025-09-23T15:57:50.934230,25.57,82.6,962.0754,0.841,277.4,1.3,0.0
2025-09-23T15:57:52.935989,25.44,83.3,962.2538,0.785,273.0,1.5,0.0
2025-09-23T15:57:54.941397,25.36,83.8,962.3956,0.669,278.3,1.5,0.0
2025-09-23T15:57:56.944654,25.3,84.4,962.6421,1.076,282.5,0.2,0.0
2025-09-23T15:57:58.948522,25.2,85.5,962.8358,1.015,305.0,0.0,0.0
2025-09-23T15:58:00.966065,24.9,87.3,963.1276,0.603,299.4,0.0,0.6
2025-09-23T15:58:02.967440,24.66,88.9,963.4027,0.292,260.2,0.0,0.6
2025-09-23T15:58:04.967165,24.52,89.9,963.6242,0.469,237.2,0.0,0.4
2025-09-23T15:58:06.973941,24.39,90.3,963.8389,0.61,68.1,0.0,0.2
2025-09-23T15:58:09.045599,23.92,89.7,963.9962,1.511,60.8,0.0,0.6
2025-09-23T15:58:11.016779,23.46,89.3,964.173,1.623,67.5,0.0,1.0
2025-09-23T15:58:12.988615,23.39,90.0,964.2941,1.499,81.2,0.0,0.8
2025-09-23T15:58:14.990324,23.24,90.2,964.4417,2.122,65.0,0.0,0.4
2025-09-23T15:58:16.992269,23.1,90.0,964.6079,2.032,29.2,0.0,1.4
2025-09-23T15:58:18.997833,22.99,90.2,964.5057,2.761,34.8,0.0,6.6
2025-09-23T15:58:21.053605,22.9,90.6,964.4034,2.135,53.0,0.0,1.6
2025-09-23T15:58:23.005842,22.9,90.7,964.3102,1.296,55.0,0.0,0.2
2025-09-23T15:58:25.011545,22.98,90.6,964.3652,0.678,46.5,0.0,0.0
2025-09-23T15:58:27.017239,23.03,90.8,964.5102,1.064,56.0,0.1,0.0
2025-09-23T15:58:29.027514,23.11,90.8,964.5143,1.183,38.1,0.5,0.0
2025-09-23T15:58:31.029071,23.12,90.9,964.5543,0.48,43.4,0.3,0.0
2025-09-23T15:58:33.033062,23.17,91.0,964.6419,0.781,21.6,0.2,0.0
2025-09-23T15:58:35.037058,23.13,91.1,964.809,0.586,143.7,0.0,0.0
2025-09-23T15:58:37.044032,23.22,91.3,964.9656,0.539,75.0,0.0,0.0
2025-09-23T15:58:39.045182,23.28,91.4,965.1362,0.649,194.4,0.0,0.2
2025-09-23T15:58:41.049446,23.35,91.6,965.265,0.954,266.3,0.0,0.0
2025-09-23T15:58:43.056586,23.34,91.7,965.2609,1.066,284.9,0.0,0.0
2025-09-23T15:58:45.064672,23.35,91.8,965.1699,0.711,292.1,0.0,0.0
2025-09-23T15:58:47.065797,23.37,91.9,965.0142,0.438,298.6,0.0,0.2
2025-09-23T15:58:49.072553,23.36,92.0,964.8714,0.474,278.0,0.0,0.0
2025-09-23T15:58:51.072668,23.36,92.1,964.7933,0.644,296.3,0.0,0.0
2025-09-23T15:58:53.077437,23.32,92.1,964.6385,0.439,308.3,0.0,0.0
2025-09-23T15:58:55.082816,23.32,92.2,964.504,0.41,312.0,0.0,0.0
2025-09-23T15:58:57.088706,23.28,92.2,964.3932,0.128,275.3,0.0,0.0
2025-09-23T15:58:59.094232,23.15,92.2,964.2035,0.293,283.5,0.0,0.0
2025-09-23T15:59:01.098567,22.97,92.1,964.0097,0.855,263.2,0.0,0.0
2025-09-23T15:59:03.102651,22.87,92.0,963.8119,1.055,236.2,0.0,0.0
2025-09-23T15:59:05.119438,22.83,91.7,963.677,1.328,194.8,0.2,0.0
2025-09-23T15:59:07.113971,22.95,91.2,963.5285,0.611,274.3,0.0,0.0
2025-09-23T15:59:09.131791,22.98,90.9,963.4062,0.557,289.4,0.0,0.0
2025-09-23T15:59:11.129206,22.94,90.6,963.2908,0.427,197.8,0.0,0.0
2025-09-23T15:59:13.133673,22.95,90.3,963.1711,0.988,252.1,0.2,0.2
2025-09-23T15:59:15.139790,22.92,89.7,963.0464,1.199,241.9,0.6,0.0
2025-09-23T15:59:17.146066,23.07,88.6,962.965,0.825,274.2,1.0,0.0
2025-09-23T15:59:19.152182,23.01,88.6,962.8461,0.974,280.9,0.3,0.0
2025-09-23T15:59:33.996860,26.08,79.0,963.4318,0.888,214.8,378.6,0.0
2025-09-23T15:59:36.002145,26.15,78.7,963.4687,1.1,191.1,376.6,0.0
2025-09-23T15:59:38.008847,26.28,78.5,963.5406,1.085,187.5,402.9,0.0
2025-09-23T15:59:40.013122,26.61,78.3,963.6666,1.08,193.5,429.0,0.0
2025-09-23T15:59:42.014774,26.62,78.3,963.7917,1.277,213.6,422.9,0.0
2025-09-23T15:59:44.018799,26.77,78.2,963.8247,1.251,205.5,502.4,0.0
2025-09-23T15:59:46.024651,27.07,77.3,963.8742,1.232,202.3,547.1,0.0
2025-09-23T15:59:48.031654,27.15,76.7,963.8236,1.344,187.0,626.2,0.0
2025-09-23T15:59:50.032592,27.51,76.5,963.759,1.24,194.3,591.2,0.0
2025-09-23T15:59:52.037121,27.91,75.5,963.6531,1.366,225.5,697.2,0.0
2025-09-23T15:59:54.044092,27.88,75.1,963.6386,1.141,220.4,734.5,0.0
2025-09-23T15:59:56.045966,27.86,73.4,963.5338,1.517,204.7,686.1,0.0
2025-09-23T15:59:58.050707,28.09,71.8,963.473,1.288,207.6,637.9,0.0
2025-09-23T16:00:00.053220,28.04,71.9,963.5104,1.288,190.6,543.8,0.0
2025-09-23T16:00:02.057768,27.97,72.5,963.4872,1.413,226.7,500.0,0.0
2025-09-23T16:00:04.064378,27.99,70.8,963.4126,1.072,221.9,427.8,0.2
2025-09-23T16:00:06.072010,27.81,71.1,963.2204,1.736,215.7,459.8,0.0
2025-09-23T16:00:08.075859,28.02,71.2,963.1016,1.709,218.2,460.3,0.0
2025-09-23T16:00:10.079361,28.19,71.3,963.0452,1.223,244.4,474.5,0.0
2025-09-23T16:00:12.084528,28.49,70.2,962.9196,0.553,213.6,583.5,0.0
2025-09-23T16:00:14.092903,28.49,69.1,962.7956,1.077,189.7,570.9,0.0
2025-09-23T16:00:16.102569,28.51,70.2,962.6541,1.358,204.0,719.5,0.0
2025-09-23T16:00:18.110726,28.72,70.7,962.5562,1.211,240.2,562.7,0.0
2025-09-23T16:00:20.121421,29.19,69.6,962.5277,1.349,243.5,769.1,0.0
2025-09-23T16:00:22.130179,28.62,70.4,962.484,1.65,214.6,383.2,0.0
2025-09-23T16:00:24.119627,28.26,70.7,962.4064,1.388,214.1,381.8,0.0
2025-09-23T16:00:26.126055,28.21,72.1,962.3922,1.464,217.8,350.2,0.0
2025-09-23T16:00:28.130209,28.25,72.0,962.2651,1.21,214.3,418.7,0.0
2025-09-23T16:00:30.134018,28.23,71.5,962.0568,1.557,191.8,445.2,0.0
2025-09-23T16:00:32.142794,28.25,71.9,961.908,0.889,231.1,422.7,0.0
2025-09-23T16:00:34.145717,28.52,71.4,961.6646,1.256,234.5,470.6,0.0
2025-09-23T16:00:36.146598,28.23,71.3,961.5524,1.416,181.6,357.6,0.0
2025-09-23T16:00:38.162089,27.99,71.9,961.4275,1.364,216.9,197.6,0.0
2025-09-23T16:00:40.157429,27.81,71.4,961.3601,1.28,183.3,202.8,0.0
2025-09-23T16:00:42.167969,27.81,71.7,961.2035,1.102,173.8,178.3,0.0
2025-09-23T16:00:44.167744,27.62,74.4,961.0604,1.203,105.9,158.3,0.0
2025-09-23T16:00:46.172743,27.51,75.2,960.9549,1.181,139.7,206.2,0.0
2025-09-23T16:00:48.176764,27.81,73.8,960.9274,1.184,128.6,261.5,0.0
2025-09-23T16:00:50.185082,27.99,73.5,960.9646,1.03,105.1,281.1,0.0
2025-09-23T16:00:52.185336,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:01:36.337881,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:03:10.005781,20.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:03:20.774331,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:03:28.583077,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:03:38.142338,27.88,73.8,961.0011,1.044,113.7,231.3,5.0
2025-09-23T16:04:39.180663,27.88,73.8,980.0011,1.044,113.7,231.3,5.0
2025-09-23T16:04:46.579818,27.88,73.8,961.0011,1.044,113.7,231.3,5.0
2025-09-23T16:04:50.853124,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:05:20.916382,27.88,73.8,961.0011,1.044,400.0,231.3,0.0
2025-09-23T16:05:33.126344,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:05:40.714913,27.88,73.8,961.0011,1.044,113.7,2.3,0.0
2025-09-23T16:06:11.653025,27.88,73.8,961.0011,1.044,113.7,2.3,0.0
2025-09-23T16:06:24.919042,27.88,73.8,961.0011,1.044,113.7,1000.0,0.0
2025-09-23T16:06:39.176802,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:06:50.416835,27.88,10.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:08:21.307094,27.88,10.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:08:29.313053,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:09:42.009258,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:09:49.379359,20.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:10:00.106976,100.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:10:07.690416,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:11:15.152683,27.88,7.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:11:39.602724,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:13:04.511491,27.88,73.8,961.0011,1.044,113.7,231.3,2.0
2025-09-23T16:13:13.288782,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:13:33.026320,27.88,73.8,900.0011,1.044,113.7,231.3,0.0
2025-09-23T16:13:38.134693,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-23T16:17:33.690413,26.15,78.7,963.4687,1.1,191.1,376.6,0.0
2025-09-23T16:18:03.694952,47.93,78.5,963.5406,1.085,187.5,402.9,0.0
2025-09-23T16:18:33.700593,26.61,78.3,963.6666,1.08,193.5,429.0,0.0
2025-09-23T16:19:03.710438,26.62,78.3,963.7917,1.277,213.6,422.9,0.0
2025-09-23T16:19:33.796203,5.2,78.2,963.8247,1.251,205.5,502.4,0.0
2025-09-23T16:20:03.725757,27.07,77.3,963.8742,1.232,202.3,547.1,0.0
2025-09-23T16:20:33.751422,5.14,76.7,963.8236,1.344,187.0,626.2,0.0
2025-09-23T16:21:03.743048,27.51,76.5,963.759,37.79,194.3,591.2,0.0
2025-09-24T09:48:10.158843,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T09:50:40.897373,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T09:51:45.598899,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T09:52:13.402071,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T09:54:34.294749,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T09:55:03.625064,27.88,73.8,1000.0011,1.044,113.7,231.3,0.0
2025-09-24T09:57:24.098315,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T09:59:11.927529,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:00:26.629710,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:00:38.890697,27.88,73.8,100.0011,1.044,113.7,231.3,0.0
2025-09-24T10:00:59.844701,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:01:06.806969,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:02:25.282805,27.88,73.8,961.0011,30.044,113.7,231.3,0.0
2025-09-24T10:03:57.963146,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:04:12.607435,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:04:19.391215,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:04:32.235776,20.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:36:50.892300,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:37:00.868398,23.88,73.8,961.0011,1.044,113.7,231.3,5.0
2025-09-24T10:37:10.767228,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:37:13.068840,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:46:32.618722,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:46:38.232927,23.88,73.8,940.0011,1.044,113.7,231.3,0.0
2025-09-24T10:46:54.852553,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T10:46:56.243001,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T11:34:46.189399,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T11:34:50.138230,23.88,73.8,91.0011,1.044,113.7,231.3,0.0
2025-09-24T11:34:57.713975,23.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T11:35:03.588730,23.88,73.8,961.0011,1.044,113.7,21.3,0.0
2025-09-24T11:35:16.520084,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T11:35:19.160124,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T14:11:34.033126,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T14:54:28.605185,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T14:57:23.991276,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-24T14:58:28.505020,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T11:19:25.485171,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T11:22:31.628953,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T13:43:50.034269,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T13:44:08.434612,20.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T14:12:01.634427,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T14:12:09.464881,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T14:12:11.035576,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T14:12:16.512407,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T14:12:19.583820,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T14:12:22.380491,27.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T14:12:35.770924,20.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T14:12:46.973054,20.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T14:13:05.933125,10.88,73.8,961.0011,1.044,113.7,231.3,0.0
2025-09-25T14:18:12.835672,26.08,79.0,963.4318,0.888,214.8,378.6,0.0
2025-09-25T14:18:45.094260,26.08,79.0,963.4318,0.888,214.8,378.6,0.0
2025-09-25T14:18:50.099694,26.15,78.7,963.4687,1.1,191.1,376.6,0.0
2025-09-25T14:18:55.137636,26.28,78.5,963.5406,1.085,187.5,402.9,0.0
2025-09-25T14:19:00.119406,26.61,78.3,963.6666,41.095,193.5,429.0,0.0
2025-09-25T14:19:05.109808,26.62,78.3,963.7917,1.277,213.6,422.9,0.0
2025-09-25T14:20:01.147624,26.08,79.0,963.4318,0.888,214.8,378.6,0.0
2025-09-25T14:20:06.097786,26.15,78.7,963.4687,1.1,191.1,376.6,0.0
2025-09-25T14:20:11.191240,26.28,78.5,963.5406,1.085,187.5,402.9,0.0
2025-09-25T14:20:16.139941,26.61,78.3,963.6666,1.08,193.5,429.0,0.0
2025-09-25T14:20:21.142663,26.62,78.3,963.7917,1.277,213.6,422.9,0.0
2025-09-25T14:20:26.127493,26.77,78.2,963.8247,1.251,205.5,502.4,0.0
2025-09-25T14:20:31.148124,27.07,77.3,963.8742,1.232,202.3,547.1,0.0
2025-09-25T14:20:36.142667,27.15,76.7,963.8236,1.344,187.0,626.2,0.0
2025-09-25T14:20:41.141294,27.51,76.5,963.759,1.24,194.3,591.2,0.0
2025-09-25T14:20:46.183398,27.91,75.5,963.6531,1.366,225.5,697.2,0.0
2025-09-25T14:20:51.154456,27.88,75.1,963.6386,1.141,220.4,734.5,0.0
2025-09-25T14:20:56.168233,27.86,73.4,963.5338,1.517,204.7,686.1,0.0
2025-09-25T14:21:01.167958,28.09,71.8,963.473,1.288,207.6,637.9,0.0
2025-09-25T14:21:06.180888,28.04,71.9,963.5104,1.288,190.6,543.8,0.0
2025-09-25T14:21:11.188117,27.97,72.5,963.4872,1.413,226.7,500.0,0.0
2025-09-25T14:21:16.190492,27.99,70.8,963.4126,1.072,221.9,427.8,0.2
2025-09-25T14:21:21.209342,27.81,71.1,963.2204,1.736,215.7,459.8,0.0
2025-09-25T14:21:26.189472,28.02,71.2,963.1016,1.709,218.2,460.3,0.0
2025-09-25T14:21:31.256438,28.19,71.3,963.0452,1.223,244.4,474.5,0.0
2025-09-25T14:21:36.213000,28.49,70.2,962.9196,0.553,213.6,583.5,0.0
2025-09-25T14:21:41.205795,28.49,69.1,962.7956,1.077,189.7,570.9,0.0
2025-09-25T14:21:46.238015,28.51,70.2,962.6541,1.358,204.0,719.5,0.0
2025-09-25T14:21:51.213637,28.72,70.7,962.5562,1.211,240.2,562.7,0.0
2025-09-25T14:21:56.245260,29.19,69.6,962.5277,1.349,243.5,769.1,0.0
2025-09-25T14:24:34.903918,29.19,69.2,962.5,1.349,243.5,769.1,0.0
2025-09-25T14:24:43.872468,29.19,69.2,962.5,1.349,243.5,769.1,10.0
2025-09-25T14:27:30.587116,26.08,79.0,963.4318,0.888,214.8,378.6,0.0
2025-09-25T14:27:35.589156,26.15,78.7,963.4687,1.1,191.1,376.6,0.0
2025-09-25T14:27:40.596150,26.28,78.5,963.5406,1.085,187.5,402.9,0.0
2025-09-25T14:27:45.599564,26.61,78.3,963.6666,1.08,193.5,429.0,0.0
2025-09-25T14:27:50.604276,26.62,78.3,963.7917,1.277,213.6,422.9,0.0
2025-09-25T14:27:55.612661,26.77,78.2,963.8247,1.251,205.5,502.4,0.0
2025-09-25T14:28:00.617231,27.07,77.3,963.8742,1.232,202.3,547.1,0.0
2025-09-25T14:28:05.621491,27.15,76.7,963.8236,1.344,187.0,626.2,0.0
2025-09-25T14:29:19.923481,27.19,75.2,963.5,1.349,187.6,626.2,0.0
2025-09-25T14:29:25.289745,20.19,75.2,963.5,1.349,187.6,626.2,0.0
2025-09-25T14:30:57.431891,20.19,75.2,963.5,1.349,187.6,626.2,0.0
2025-09-25T14:31:41.380785,10.19,75.2,963.5,1.349,187.6,626.2,0.0
2025-09-25T14:33:38.529277,26.28,78.5,963.5406,1.085,187.5,402.9,0.0
2025-09-25T14:33:43.535701,26.61,78.3,963.6666,1.08,193.5,429.0,0.0
2025-09-25T14:33:48.542496,26.62,78.3,963.7917,1.277,213.6,422.9,0.0
2025-09-25T14:33:53.548173,26.77,78.2,963.8247,1.251,205.5,502.4,0.0
2025-09-25T14:33:58.556644,27.07,77.3,963.8742,1.232,202.3,547.1,0.0
2025-09-25T14:34:03.573869,27.15,76.7,963.8236,1.344,187.0,626.2,0.0
2025-09-25T14:34:08.567922,27.51,76.5,963.759,1.24,194.3,591.2,0.0
2025-09-25T14:34:13.586198,27.91,75.5,963.6531,1.366,225.5,697.2,0.0
2025-09-25T14:34:18.578693,27.88,75.1,963.6386,1.141,220.4,734.5,0.0
2025-09-25T14:34:23.586552,27.86,73.4,963.5338,1.517,204.7,686.1,0.0
2025-09-25T14:34:28.585687,28.09,71.8,963.473,1.288,207.6,637.9,0.0
2025-09-25T14:34:33.591643,28.04,71.9,963.5104,1.288,190.6,543.8,0.0
2025-09-25T14:34:38.599434,27.97,72.5,963.4872,1.413,226.7,500.0,0.0
2025-09-25T14:34:43.606250,27.99,70.8,963.4126,1.072,221.9,427.8,0.2
2025-09-25T14:36:01.701011,27.19,70.2,963.5,1.349,200.6,500.2,0.0
2025-09-25T14:36:06.806725,20.19,70.2,963.5,1.349,200.6,500.2,0.0
2025-09-25T14:36:56.335272,20.19,70.2,900.5,1.349,200.6,500.2,0.0
2025-09-25T14:38:44.714325,26.08,79.0,963.4318,0.888,214.8,378.6,0.0
2025-09-25T14:38:49.688992,26.15,78.7,963.4687,1.1,191.1,376.6,0.0
2025-09-25T14:38:54.689500,26.28,78.5,963.5406,1.085,187.5,402.9,0.0
2025-09-25T14:38:59.691885,26.61,78.3,963.6666,1.08,193.5,429.0,0.0
2025-09-25T14:39:04.698222,26.62,78.3,963.7917,1.277,213.6,422.9,0.0
2025-09-25T14:39:09.701522,26.77,78.2,963.8247,1.251,205.5,502.4,0.0
2025-09-25T14:39:14.710654,27.07,77.3,963.8742,1.232,202.3,547.1,0.0
2025-09-25T14:39:19.716102,27.15,76.7,963.8236,1.344,187.0,626.2,0.0
2025-09-25T14:39:24.732314,27.51,76.5,963.759,1.24,194.3,591.2,0.0
2025-09-25T14:39:29.728688,27.91,75.5,963.6531,1.366,225.5,697.2,0.0
2025-09-25T14:39:34.730161,27.88,75.1,963.6386,1.141,220.4,734.5,0.0
2025-09-25T14:39:39.744209,27.86,73.4,963.5338,1.517,204.7,686.1,0.0
2025-09-25T14:39:44.743988,28.09,71.8,963.473,1.288,207.6,637.9,0.0
2025-09-25T14:39:49.767713,28.04,71.9,963.5104,1.288,190.6,543.8,0.0
2025-09-25T14:39:54.778367,27.97,72.5,963.4872,1.413,226.7,500.0,0.0
2025-09-25T14:39:59.759752,27.99,70.8,963.4126,1.072,221.9,427.8,0.2
2025-09-25T14:40:04.789984,27.81,71.1,963.2204,1.736,215.7,459.8,0.0
2025-09-25T14:40:09.795038,28.02,71.2,963.1016,1.709,218.2,460.3,0.0
2025-09-25T14:40:14.789210,28.19,71.3,963.0452,1.223,244.4,474.5,0.0
2025-09-25T14:40:19.792541,28.49,70.2,962.9196,0.553,213.6,583.5,0.0
2025-09-25T14:40:24.807005,28.49,69.1,962.7956,1.077,189.7,570.9,0.0
2025-09-25T14:40:29.791418,28.51,70.2,962.6541,1.358,204.0,719.5,0.0
2025-09-25T14:41:14.854606,28.52,71.4,961.6646,1.256,234.5,470.6,0.0
2025-09-25T14:41:19.858523,28.23,71.3,961.5524,1.416,181.6,357.6,0.0
2025-09-25T14:41:24.867208,27.99,71.9,961.4275,1.364,216.9,197.6,0.0
2025-09-25T14:41:36.932582,20.19,70.2,900.5,1.349,200.6,500.2,0.0
